# from (http://archives.esac.esa.int/hsa/legacy/ADP/PlanetaryModels/)# freq[GHz]	T_rj[K_rj]
10536.0	0.0529
10537.0	0.0529
10538.0	0.0529
10539.0	0.0528
10540.0	0.0528
10541.0	0.0528
10542.0	0.0527
10543.0	0.0527
10544.0	0.0526
10545.0	0.0526
10546.0	0.0526
10547.0	0.0525
10548.0	0.0525
10549.0	0.0525
10550.0	0.0524
10551.0	0.0524
10552.0	0.0524
10553.0	0.0523
10554.0	0.0523
10555.0	0.0523
10556.0	0.0522
10557.0	0.0522
10558.0	0.0522
10559.0	0.0521
10560.0	0.0521
10561.0	0.0521
10562.0	0.052
10563.0	0.052
10564.0	0.0519
10565.0	0.0519
10566.0	0.0519
10567.0	0.0518
10568.0	0.0518
10569.0	0.0518
10570.0	0.0517
10571.0	0.0517
10572.0	0.0517
10573.0	0.0516
10574.0	0.0516
10575.0	0.0516
10576.0	0.0515
10577.0	0.0515
10578.0	0.0515
10579.0	0.0514
10580.0	0.0514
10581.0	0.0514
10582.0	0.0513
10583.0	0.0513
10584.0	0.0512
10585.0	0.0512
10586.0	0.0512
10587.0	0.0511
10588.0	0.0511
10589.0	0.0511
10590.0	0.051
10591.0	0.051
10592.0	0.051
10593.0	0.0509
10594.0	0.0509
10595.0	0.0509
10596.0	0.0508
10597.0	0.0508
10598.0	0.0508
10599.0	0.0507
10600.0	0.0507
10601.0	0.0506
10602.0	0.0506
10603.0	0.0506
10604.0	0.0505
10605.0	0.0505
10606.0	0.0505
10607.0	0.0504
10608.0	0.0504
10609.0	0.0504
10610.0	0.0504
10611.0	0.0503
10612.0	0.0503
10613.0	0.0503
10614.0	0.0502
10615.0	0.0502
10616.0	0.0502
10617.0	0.0501
10618.0	0.0501
10619.0	0.0501
10620.0	0.05
10621.0	0.05
10622.0	0.05
10623.0	0.0499
10624.0	0.0499
10625.0	0.0499
10626.0	0.0499
10627.0	0.0498
10628.0	0.0498
10629.0	0.0498
10630.0	0.0497
10631.0	0.0497
10632.0	0.0497
10633.0	0.0496
10634.0	0.0496
10635.0	0.0496
10636.0	0.0495
10637.0	0.0495
10638.0	0.0495
10639.0	0.0494
10640.0	0.0494
10641.0	0.0494
10642.0	0.0494
10643.0	0.0493
10644.0	0.0493
10645.0	0.0493
10646.0	0.0492
10647.0	0.0492
10648.0	0.0492
10649.0	0.0491
10650.0	0.0491
10651.0	0.0491
10652.0	0.049
10653.0	0.049
10654.0	0.049
10655.0	0.049
10656.0	0.0489
10657.0	0.0489
10658.0	0.0489
10659.0	0.0488
10660.0	0.0488
10661.0	0.0488
10662.0	0.0487
10663.0	0.0487
10664.0	0.0487
10665.0	0.0486
10666.0	0.0486
10667.0	0.0486
10668.0	0.0485
10669.0	0.0485
10670.0	0.0485
10671.0	0.0485
10672.0	0.0484
10673.0	0.0484
10674.0	0.0484
10675.0	0.0483
10676.0	0.0483
10677.0	0.0483
10678.0	0.0482
10679.0	0.0482
10680.0	0.0482
10681.0	0.0481
10682.0	0.0481
10683.0	0.0481
10684.0	0.048
10685.0	0.048
10686.0	0.048
10687.0	0.048
10688.0	0.0479
10689.0	0.0479
10690.0	0.0479
10691.0	0.0478
10692.0	0.0478
10693.0	0.0478
10694.0	0.0477
10695.0	0.0477
10696.0	0.0477
10697.0	0.0476
10698.0	0.0476
10699.0	0.0476
10700.0	0.0476
10701.0	0.0475
10702.0	0.0475
10703.0	0.0475
10704.0	0.0474
10705.0	0.0474
10706.0	0.0474
10707.0	0.0473
10708.0	0.0473
10709.0	0.0473
10710.0	0.0472
10711.0	0.0472
10712.0	0.0472
10713.0	0.0471
10714.0	0.0471
10715.0	0.0471
10716.0	0.0471
10717.0	0.047
10718.0	0.047
10719.0	0.047
10720.0	0.0469
10721.0	0.0469
10722.0	0.0469
10723.0	0.0468
10724.0	0.0468
10725.0	0.0468
10726.0	0.0467
10727.0	0.0467
10728.0	0.0467
10729.0	0.0466
10730.0	0.0466
10731.0	0.0466
10732.0	0.0466
10733.0	0.0465
10734.0	0.0465
10735.0	0.0465
10736.0	0.0464
10737.0	0.0464
10738.0	0.0464
10739.0	0.0463
10740.0	0.0463
10741.0	0.0463
10742.0	0.0462
10743.0	0.0462
10744.0	0.0462
10745.0	0.0462
10746.0	0.0461
10747.0	0.0461
10748.0	0.0461
10749.0	0.046
10750.0	0.046
10751.0	0.046
10752.0	0.0459
10753.0	0.0459
10754.0	0.0459
10755.0	0.0458
10756.0	0.0458
10757.0	0.0458
10758.0	0.0457
10759.0	0.0457
10760.0	0.0457
10761.0	0.0457
10762.0	0.0456
10763.0	0.0456
10764.0	0.0456
10765.0	0.0455
10766.0	0.0455
10767.0	0.0455
10768.0	0.0454
10769.0	0.0454
10770.0	0.0454
10771.0	0.0453
10772.0	0.0453
10773.0	0.0453
10774.0	0.0452
10775.0	0.0452
10776.0	0.0452
10777.0	0.0452
10778.0	0.0451
10779.0	0.0451
10780.0	0.0451
10781.0	0.045
10782.0	0.045
10783.0	0.045
10784.0	0.0449
10785.0	0.0449
10786.0	0.0449
10787.0	0.0448
10788.0	0.0448
10789.0	0.0448
10790.0	0.0448
10791.0	0.0447
10792.0	0.0447
10793.0	0.0447
10794.0	0.0446
10795.0	0.0446
10796.0	0.0446
10797.0	0.0445
10798.0	0.0445
10799.0	0.0445
10800.0	0.0444
10801.0	0.0444
10802.0	0.0444
10803.0	0.0443
10804.0	0.0443
10805.0	0.0443
10806.0	0.0443
10807.0	0.0442
10808.0	0.0442
10809.0	0.0442
10810.0	0.0441
10811.0	0.0441
10812.0	0.0441
10813.0	0.044
10814.0	0.044
10815.0	0.044
10816.0	0.0439
10817.0	0.0439
10818.0	0.0439
10819.0	0.0438
10820.0	0.0438
10821.0	0.0438
10822.0	0.0438
10823.0	0.0437
10824.0	0.0437
10825.0	0.0437
10826.0	0.0436
10827.0	0.0436
10828.0	0.0436
10829.0	0.0435
10830.0	0.0435
10831.0	0.0435
10832.0	0.0434
10833.0	0.0434
10834.0	0.0434
10835.0	0.0434
10836.0	0.0433
10837.0	0.0433
10838.0	0.0433
10839.0	0.0432
10840.0	0.0432
10841.0	0.0432
10842.0	0.0431
10843.0	0.0431
10844.0	0.0431
10845.0	0.043
10846.0	0.043
10847.0	0.043
10848.0	0.043
10849.0	0.0429
10850.0	0.0429
10851.0	0.0429
10852.0	0.0428
10853.0	0.0428
10854.0	0.0428
10855.0	0.0427
10856.0	0.0427
10857.0	0.0427
10858.0	0.0426
10859.0	0.0426
10860.0	0.0426
10861.0	0.0425
10862.0	0.0425
10863.0	0.0425
10864.0	0.0425
10865.0	0.0424
10866.0	0.0424
10867.0	0.0424
10868.0	0.0423
10869.0	0.0423
10870.0	0.0423
10871.0	0.0422
10872.0	0.0422
10873.0	0.0422
10874.0	0.0421
10875.0	0.0421
10876.0	0.0421
10877.0	0.0421
10878.0	0.042
10879.0	0.042
10880.0	0.042
10881.0	0.0419
10882.0	0.0419
10883.0	0.0419
10884.0	0.0418
10885.0	0.0418
10886.0	0.0418
10887.0	0.0417
10888.0	0.0417
10889.0	0.0417
10890.0	0.0416
10891.0	0.0416
10892.0	0.0416
10893.0	0.0416
10894.0	0.0415
10895.0	0.0415
10896.0	0.0415
10897.0	0.0414
10898.0	0.0414
10899.0	0.0414
10900.0	0.0413
10901.0	0.0413
10902.0	0.0413
10903.0	0.0412
10904.0	0.0412
10905.0	0.0412
10906.0	0.0412
10907.0	0.0411
10908.0	0.0411
10909.0	0.0411
10910.0	0.041
10911.0	0.041
10912.0	0.041
10913.0	0.0409
10914.0	0.0409
10915.0	0.0409
10916.0	0.0408
10917.0	0.0408
10918.0	0.0408
10919.0	0.0408
10920.0	0.0407
10921.0	0.0407
10922.0	0.0407
10923.0	0.0406
10924.0	0.0406
10925.0	0.0406
10926.0	0.0405
10927.0	0.0405
10928.0	0.0405
10929.0	0.0404
10930.0	0.0404
10931.0	0.0404
10932.0	0.0403
10933.0	0.0403
10934.0	0.0403
10935.0	0.0403
10936.0	0.0402
10937.0	0.0402
10938.0	0.0402
10939.0	0.0401
10940.0	0.0401
10941.0	0.0401
10942.0	0.04
10943.0	0.04
10944.0	0.04
10945.0	0.0399
10946.0	0.0399
10947.0	0.0399
10948.0	0.0399
10949.0	0.0398
10950.0	0.0398
10951.0	0.0398
10952.0	0.0397
10953.0	0.0397
10954.0	0.0397
10955.0	0.0396
10956.0	0.0396
10957.0	0.0396
10958.0	0.0395
10959.0	0.0395
10960.0	0.0395
10961.0	0.0395
10962.0	0.0394
10963.0	0.0394
10964.0	0.0394
10965.0	0.0393
10966.0	0.0393
10967.0	0.0393
10968.0	0.0392
10969.0	0.0392
10970.0	0.0392
10971.0	0.0391
10972.0	0.0391
10973.0	0.0391
10974.0	0.039
10975.0	0.039
10976.0	0.039
10977.0	0.039
10978.0	0.0389
10979.0	0.0389
10980.0	0.0389
10981.0	0.0388
10982.0	0.0388
10983.0	0.0388
10984.0	0.0387
10985.0	0.0387
10986.0	0.0387
10987.0	0.0386
10988.0	0.0386
10989.0	0.0386
10990.0	0.0386
10991.0	0.0385
10992.0	0.0385
10993.0	0.0385
10994.0	0.0384
10995.0	0.0384
10996.0	0.0384
10997.0	0.0383
10998.0	0.0383
10999.0	0.0383
11000.0	0.0382
11001.0	0.0382
11002.0	0.0382
11003.0	0.0381
11004.0	0.0381
11005.0	0.0381
11006.0	0.0381
11007.0	0.038
11008.0	0.038
11009.0	0.038
11010.0	0.0379
11011.0	0.0379
11012.0	0.0379
11013.0	0.0378
11014.0	0.0378
11015.0	0.0378
11016.0	0.0377
11017.0	0.0377
11018.0	0.0377
11019.0	0.0377
11020.0	0.0376
11021.0	0.0376
11022.0	0.0376
11023.0	0.0375
11024.0	0.0375
11025.0	0.0375
11026.0	0.0374
11027.0	0.0374
11028.0	0.0374
11029.0	0.0373
11030.0	0.0373
11031.0	0.0373
11032.0	0.0373
11033.0	0.0372
11034.0	0.0372
11035.0	0.0372
11036.0	0.0371
11037.0	0.0371
11038.0	0.0371
11039.0	0.0371
11040.0	0.037
11041.0	0.037
11042.0	0.037
11043.0	0.037
11044.0	0.0369
11045.0	0.0369
11046.0	0.0369
11047.0	0.0368
11048.0	0.0368
11049.0	0.0368
11050.0	0.0368
11051.0	0.0367
11052.0	0.0367
11053.0	0.0367
11054.0	0.0367
11055.0	0.0366
11056.0	0.0366
11057.0	0.0366
11058.0	0.0365
11059.0	0.0365
11060.0	0.0365
11061.0	0.0365
11062.0	0.0364
11063.0	0.0364
11064.0	0.0364
11065.0	0.0364
11066.0	0.0363
11067.0	0.0363
11068.0	0.0363
11069.0	0.0363
11070.0	0.0362
11071.0	0.0362
11072.0	0.0362
11073.0	0.0361
11074.0	0.0361
11075.0	0.0361
11076.0	0.0361
11077.0	0.036
11078.0	0.036
11079.0	0.036
11080.0	0.036
11081.0	0.0359
11082.0	0.0359
11083.0	0.0359
11084.0	0.0359
11085.0	0.0358
11086.0	0.0358
11087.0	0.0358
11088.0	0.0357
11089.0	0.0357
11090.0	0.0357
11091.0	0.0357
11092.0	0.0356
11093.0	0.0356
11094.0	0.0356
11095.0	0.0356
11096.0	0.0355
11097.0	0.0355
11098.0	0.0355
11099.0	0.0355
11100.0	0.0354
11101.0	0.0354
11102.0	0.0354
11103.0	0.0353
11104.0	0.0353
11105.0	0.0353
11106.0	0.0353
11107.0	0.0352
11108.0	0.0352
11109.0	0.0352
11110.0	0.0352
11111.0	0.0351
11112.0	0.0351
11113.0	0.0351
11114.0	0.0351
11115.0	0.035
11116.0	0.035
11117.0	0.035
11118.0	0.0349
11119.0	0.0349
11120.0	0.0349
11121.0	0.0349
11122.0	0.0348
11123.0	0.0348
11124.0	0.0348
11125.0	0.0348
11126.0	0.0347
11127.0	0.0347
11128.0	0.0347
11129.0	0.0347
11130.0	0.0346
11131.0	0.0346
11132.0	0.0346
11133.0	0.0345
11134.0	0.0345
11135.0	0.0345
11136.0	0.0345
11137.0	0.0344
11138.0	0.0344
11139.0	0.0344
11140.0	0.0344
11141.0	0.0343
11142.0	0.0343
11143.0	0.0343
11144.0	0.0343
11145.0	0.0342
11146.0	0.0342
11147.0	0.0342
11148.0	0.0341
11149.0	0.0341
11150.0	0.0341
11151.0	0.0341
11152.0	0.034
11153.0	0.034
11154.0	0.034
11155.0	0.034
11156.0	0.0339
11157.0	0.0339
11158.0	0.0339
11159.0	0.0338
11160.0	0.0338
11161.0	0.0338
11162.0	0.0338
11163.0	0.0337
11164.0	0.0337
11165.0	0.0337
11166.0	0.0337
11167.0	0.0336
11168.0	0.0336
11169.0	0.0336
11170.0	0.0336
11171.0	0.0335
11172.0	0.0335
11173.0	0.0335
11174.0	0.0334
11175.0	0.0334
11176.0	0.0334
11177.0	0.0334
11178.0	0.0333
11179.0	0.0333
11180.0	0.0333
11181.0	0.0333
11182.0	0.0332
11183.0	0.0332
11184.0	0.0332
11185.0	0.0332
11186.0	0.0331
11187.0	0.0331
11188.0	0.0331
11189.0	0.033
11190.0	0.033
11191.0	0.033
11192.0	0.033
11193.0	0.0329
11194.0	0.0329
11195.0	0.0329
11196.0	0.0329
11197.0	0.0328
11198.0	0.0328
11199.0	0.0328
11200.0	0.0328
11201.0	0.0327
11202.0	0.0327
11203.0	0.0327
11204.0	0.0326
11205.0	0.0326
11206.0	0.0326
11207.0	0.0326
11208.0	0.0325
11209.0	0.0325
11210.0	0.0325
11211.0	0.0325
11212.0	0.0324
11213.0	0.0324
11214.0	0.0324
11215.0	0.0324
11216.0	0.0323
11217.0	0.0323
11218.0	0.0323
11219.0	0.0322
11220.0	0.0322
11221.0	0.0322
11222.0	0.0322
11223.0	0.0321
11224.0	0.0321
11225.0	0.0321
11226.0	0.0321
11227.0	0.032
11228.0	0.032
11229.0	0.032
11230.0	0.032
11231.0	0.0319
11232.0	0.0319
11233.0	0.0319
11234.0	0.0318
11235.0	0.0318
11236.0	0.0318
11237.0	0.0318
11238.0	0.0317
11239.0	0.0317
11240.0	0.0317
11241.0	0.0317
11242.0	0.0316
11243.0	0.0316
11244.0	0.0316
11245.0	0.0315
11246.0	0.0315
11247.0	0.0315
11248.0	0.0315
11249.0	0.0314
11250.0	0.0314
11251.0	0.0314
11252.0	0.0314
11253.0	0.0313
11254.0	0.0313
11255.0	0.0313
11256.0	0.0313
11257.0	0.0312
11258.0	0.0312
11259.0	0.0312
11260.0	0.0312
11261.0	0.0311
11262.0	0.0311
11263.0	0.0311
11264.0	0.0311
11265.0	0.031
11266.0	0.031
11267.0	0.031
11268.0	0.031
11269.0	0.0309
11270.0	0.0309
11271.0	0.0309
11272.0	0.0309
11273.0	0.0309
11274.0	0.0308
11275.0	0.0308
11276.0	0.0308
11277.0	0.0308
11278.0	0.0307
11279.0	0.0307
11280.0	0.0307
11281.0	0.0307
11282.0	0.0306
11283.0	0.0306
11284.0	0.0306
11285.0	0.0306
11286.0	0.0305
11287.0	0.0305
11288.0	0.0305
11289.0	0.0305
11290.0	0.0304
11291.0	0.0304
11292.0	0.0304
11293.0	0.0304
11294.0	0.0303
11295.0	0.0303
11296.0	0.0303
11297.0	0.0303
11298.0	0.0303
11299.0	0.0302
11300.0	0.0302
11301.0	0.0302
11302.0	0.0302
11303.0	0.0301
11304.0	0.0301
11305.0	0.0301
11306.0	0.0301
11307.0	0.03
11308.0	0.03
11309.0	0.03
11310.0	0.03
11311.0	0.0299
11312.0	0.0299
11313.0	0.0299
11314.0	0.0299
11315.0	0.0298
11316.0	0.0298
11317.0	0.0298
11318.0	0.0298
11319.0	0.0297
11320.0	0.0297
11321.0	0.0297
11322.0	0.0297
11323.0	0.0297
11324.0	0.0296
11325.0	0.0296
11326.0	0.0296
11327.0	0.0296
11328.0	0.0295
11329.0	0.0295
11330.0	0.0295
11331.0	0.0295
11332.0	0.0294
11333.0	0.0294
11334.0	0.0294
11335.0	0.0294
11336.0	0.0293
11337.0	0.0293
11338.0	0.0293
11339.0	0.0293
11340.0	0.0292
11341.0	0.0292
11342.0	0.0292
11343.0	0.0292
11344.0	0.0291
11345.0	0.0291
11346.0	0.0291
11347.0	0.0291
11348.0	0.0291
11349.0	0.029
11350.0	0.029
11351.0	0.029
11352.0	0.029
11353.0	0.0289
11354.0	0.0289
11355.0	0.0289
11356.0	0.0289
11357.0	0.0288
11358.0	0.0288
11359.0	0.0288
11360.0	0.0288
11361.0	0.0287
11362.0	0.0287
11363.0	0.0287
11364.0	0.0287
11365.0	0.0286
11366.0	0.0286
11367.0	0.0286
11368.0	0.0286
11369.0	0.0285
11370.0	0.0285
11371.0	0.0285
11372.0	0.0285
11373.0	0.0285
11374.0	0.0284
11375.0	0.0284
11376.0	0.0284
11377.0	0.0284
11378.0	0.0283
11379.0	0.0283
11380.0	0.0283
11381.0	0.0283
11382.0	0.0282
11383.0	0.0282
11384.0	0.0282
11385.0	0.0282
11386.0	0.0281
11387.0	0.0281
11388.0	0.0281
11389.0	0.0281
11390.0	0.028
11391.0	0.028
11392.0	0.028
11393.0	0.028
11394.0	0.0279
11395.0	0.0279
11396.0	0.0279
11397.0	0.0279
11398.0	0.0279
11399.0	0.0278
11400.0	0.0278
11401.0	0.0278
11402.0	0.0278
11403.0	0.0277
11404.0	0.0277
11405.0	0.0277
11406.0	0.0277
11407.0	0.0276
11408.0	0.0276
11409.0	0.0276
11410.0	0.0276
11411.0	0.0275
11412.0	0.0275
11413.0	0.0275
11414.0	0.0275
11415.0	0.0274
11416.0	0.0274
11417.0	0.0274
11418.0	0.0274
11419.0	0.0273
11420.0	0.0273
11421.0	0.0273
11422.0	0.0273
11423.0	0.0273
11424.0	0.0272
11425.0	0.0272
11426.0	0.0272
11427.0	0.0272
11428.0	0.0271
11429.0	0.0271
11430.0	0.0271
11431.0	0.0271
11432.0	0.027
11433.0	0.027
11434.0	0.027
11435.0	0.027
11436.0	0.0269
11437.0	0.0269
11438.0	0.0269
11439.0	0.0269
11440.0	0.0268
11441.0	0.0268
11442.0	0.0268
11443.0	0.0268
11444.0	0.0268
11445.0	0.0267
11446.0	0.0267
11447.0	0.0267
11448.0	0.0267
11449.0	0.0266
11450.0	0.0266
11451.0	0.0266
11452.0	0.0266
11453.0	0.0265
11454.0	0.0265
11455.0	0.0265
11456.0	0.0265
11457.0	0.0264
11458.0	0.0264
11459.0	0.0264
11460.0	0.0264
11461.0	0.0263
11462.0	0.0263
11463.0	0.0263
11464.0	0.0263
11465.0	0.0262
11466.0	0.0262
11467.0	0.0262
11468.0	0.0262
11469.0	0.0262
11470.0	0.0261
11471.0	0.0261
11472.0	0.0261
11473.0	0.0261
11474.0	0.026
11475.0	0.026
11476.0	0.026
11477.0	0.026
11478.0	0.0259
11479.0	0.0259
11480.0	0.0259
11481.0	0.0259
11482.0	0.0258
11483.0	0.0258
11484.0	0.0258
11485.0	0.0258
11486.0	0.0258
11487.0	0.0257
11488.0	0.0257
11489.0	0.0257
11490.0	0.0257
11491.0	0.0257
11492.0	0.0256
11493.0	0.0256
11494.0	0.0256
11495.0	0.0256
11496.0	0.0256
11497.0	0.0255
11498.0	0.0255
11499.0	0.0255
11500.0	0.0255
11501.0	0.0255
11502.0	0.0254
11503.0	0.0254
11504.0	0.0254
11505.0	0.0254
11506.0	0.0254
11507.0	0.0253
11508.0	0.0253
11509.0	0.0253
11510.0	0.0253
11511.0	0.0253
11512.0	0.0252
11513.0	0.0252
11514.0	0.0252
11515.0	0.0252
11516.0	0.0252
11517.0	0.0251
11518.0	0.0251
11519.0	0.0251
11520.0	0.0251
11521.0	0.025
11522.0	0.025
11523.0	0.025
11524.0	0.025
11525.0	0.025
11526.0	0.0249
11527.0	0.0249
11528.0	0.0249
11529.0	0.0249
11530.0	0.0249
11531.0	0.0248
11532.0	0.0248
11533.0	0.0248
11534.0	0.0248
11535.0	0.0248
11536.0	0.0247
11537.0	0.0247
11538.0	0.0247
11539.0	0.0247
11540.0	0.0247
11541.0	0.0246
11542.0	0.0246
11543.0	0.0246
11544.0	0.0246
11545.0	0.0246
11546.0	0.0245
11547.0	0.0245
11548.0	0.0245
11549.0	0.0245
11550.0	0.0245
11551.0	0.0244
11552.0	0.0244
11553.0	0.0244
11554.0	0.0244
11555.0	0.0244
11556.0	0.0243
11557.0	0.0243
11558.0	0.0243
11559.0	0.0243
11560.0	0.0243
11561.0	0.0242
11562.0	0.0242
11563.0	0.0242
11564.0	0.0242
11565.0	0.0241
11566.0	0.0241
11567.0	0.0241
11568.0	0.0241
11569.0	0.0241
11570.0	0.024
11571.0	0.024
11572.0	0.024
11573.0	0.024
11574.0	0.024
11575.0	0.0239
11576.0	0.0239
11577.0	0.0239
11578.0	0.0239
11579.0	0.0239
11580.0	0.0238
11581.0	0.0238
11582.0	0.0238
11583.0	0.0238
11584.0	0.0238
11585.0	0.0237
11586.0	0.0237
11587.0	0.0237
11588.0	0.0237
11589.0	0.0237
11590.0	0.0236
11591.0	0.0236
11592.0	0.0236
11593.0	0.0236
11594.0	0.0236
11595.0	0.0235
11596.0	0.0235
11597.0	0.0235
11598.0	0.0235
11599.0	0.0235
11600.0	0.0234
11601.0	0.0234
11602.0	0.0234
11603.0	0.0234
11604.0	0.0233
11605.0	0.0233
11606.0	0.0233
11607.0	0.0233
11608.0	0.0233
11609.0	0.0232
11610.0	0.0232
11611.0	0.0232
11612.0	0.0232
11613.0	0.0232
11614.0	0.0231
11615.0	0.0231
11616.0	0.0231
11617.0	0.0231
11618.0	0.0231
11619.0	0.023
11620.0	0.023
11621.0	0.023
11622.0	0.023
11623.0	0.023
11624.0	0.0229
11625.0	0.0229
11626.0	0.0229
11627.0	0.0229
11628.0	0.0229
11629.0	0.0228
11630.0	0.0228
11631.0	0.0228
11632.0	0.0228
11633.0	0.0228
11634.0	0.0227
11635.0	0.0227
11636.0	0.0227
11637.0	0.0227
11638.0	0.0227
11639.0	0.0226
11640.0	0.0226
11641.0	0.0226
11642.0	0.0226
11643.0	0.0226
11644.0	0.0225
11645.0	0.0225
11646.0	0.0225
11647.0	0.0225
11648.0	0.0224
11649.0	0.0224
11650.0	0.0224
11651.0	0.0224
11652.0	0.0224
11653.0	0.0223
11654.0	0.0223
11655.0	0.0223
11656.0	0.0223
11657.0	0.0223
11658.0	0.0222
11659.0	0.0222
11660.0	0.0222
11661.0	0.0222
11662.0	0.0222
11663.0	0.0221
11664.0	0.0221
11665.0	0.0221
11666.0	0.0221
11667.0	0.0221
11668.0	0.022
11669.0	0.022
11670.0	0.022
11671.0	0.022
11672.0	0.022
11673.0	0.0219
11674.0	0.0219
11675.0	0.0219
11676.0	0.0219
11677.0	0.0219
11678.0	0.0218
11679.0	0.0218
11680.0	0.0218
11681.0	0.0218
11682.0	0.0218
11683.0	0.0217
11684.0	0.0217
11685.0	0.0217
11686.0	0.0217
11687.0	0.0217
11688.0	0.0216
11689.0	0.0216
11690.0	0.0216
11691.0	0.0216
11692.0	0.0215
11693.0	0.0215
11694.0	0.0215
11695.0	0.0215
11696.0	0.0215
11697.0	0.0214
11698.0	0.0214
11699.0	0.0214
11700.0	0.0214
11701.0	0.0214
11702.0	0.0213
11703.0	0.0213
11704.0	0.0213
11705.0	0.0213
11706.0	0.0213
11707.0	0.0212
11708.0	0.0212
11709.0	0.0212
11710.0	0.0212
11711.0	0.0212
11712.0	0.0211
11713.0	0.0211
11714.0	0.0211
11715.0	0.0211
11716.0	0.0211
11717.0	0.0211
11718.0	0.021
11719.0	0.021
11720.0	0.021
11721.0	0.021
11722.0	0.021
11723.0	0.021
11724.0	0.0209
11725.0	0.0209
11726.0	0.0209
11727.0	0.0209
11728.0	0.0209
11729.0	0.0209
11730.0	0.0208
11731.0	0.0208
11732.0	0.0208
11733.0	0.0208
11734.0	0.0208
11735.0	0.0208
11736.0	0.0207
11737.0	0.0207
11738.0	0.0207
11739.0	0.0207
11740.0	0.0207
11741.0	0.0207
11742.0	0.0206
11743.0	0.0206
11744.0	0.0206
11745.0	0.0206
11746.0	0.0206
11747.0	0.0206
11748.0	0.0205
11749.0	0.0205
11750.0	0.0205
11751.0	0.0205
11752.0	0.0205
11753.0	0.0204
11754.0	0.0204
11755.0	0.0204
11756.0	0.0204
11757.0	0.0204
11758.0	0.0204
11759.0	0.0203
11760.0	0.0203
11761.0	0.0203
11762.0	0.0203
11763.0	0.0203
11764.0	0.0203
11765.0	0.0202
11766.0	0.0202
11767.0	0.0202
11768.0	0.0202
11769.0	0.0202
11770.0	0.0202
11771.0	0.0201
11772.0	0.0201
11773.0	0.0201
11774.0	0.0201
11775.0	0.0201
11776.0	0.0201
11777.0	0.02
11778.0	0.02
11779.0	0.02
11780.0	0.02
11781.0	0.02
11782.0	0.02
11783.0	0.0199
11784.0	0.0199
11785.0	0.0199
11786.0	0.0199
11787.0	0.0199
11788.0	0.0199
11789.0	0.0198
11790.0	0.0198
11791.0	0.0198
11792.0	0.0198
11793.0	0.0198
11794.0	0.0197
11795.0	0.0197
11796.0	0.0197
11797.0	0.0197
11798.0	0.0197
11799.0	0.0197
11800.0	0.0196
11801.0	0.0196
11802.0	0.0196
11803.0	0.0196
11804.0	0.0196
11805.0	0.0196
11806.0	0.0195
11807.0	0.0195
11808.0	0.0195
11809.0	0.0195
11810.0	0.0195
11811.0	0.0195
11812.0	0.0194
11813.0	0.0194
11814.0	0.0194
11815.0	0.0194
11816.0	0.0194
11817.0	0.0194
11818.0	0.0193
11819.0	0.0193
11820.0	0.0193
11821.0	0.0193
11822.0	0.0193
11823.0	0.0193
11824.0	0.0192
11825.0	0.0192
11826.0	0.0192
11827.0	0.0192
11828.0	0.0192
11829.0	0.0192
11830.0	0.0191
11831.0	0.0191
11832.0	0.0191
11833.0	0.0191
11834.0	0.0191
11835.0	0.019
11836.0	0.019
11837.0	0.019
11838.0	0.019
11839.0	0.019
11840.0	0.019
11841.0	0.0189
11842.0	0.0189
11843.0	0.0189
11844.0	0.0189
11845.0	0.0189
11846.0	0.0189
11847.0	0.0188
11848.0	0.0188
11849.0	0.0188
11850.0	0.0188
11851.0	0.0188
11852.0	0.0188
11853.0	0.0187
11854.0	0.0187
11855.0	0.0187
11856.0	0.0187
11857.0	0.0187
11858.0	0.0187
11859.0	0.0186
11860.0	0.0186
11861.0	0.0186
11862.0	0.0186
11863.0	0.0186
11864.0	0.0186
11865.0	0.0185
11866.0	0.0185
11867.0	0.0185
11868.0	0.0185
11869.0	0.0185
11870.0	0.0185
11871.0	0.0184
11872.0	0.0184
11873.0	0.0184
11874.0	0.0184
11875.0	0.0184
11876.0	0.0183
11877.0	0.0183
11878.0	0.0183
11879.0	0.0183
11880.0	0.0183
11881.0	0.0183
11882.0	0.0182
11883.0	0.0182
11884.0	0.0182
11885.0	0.0182
11886.0	0.0182
11887.0	0.0182
11888.0	0.0181
11889.0	0.0181
11890.0	0.0181
11891.0	0.0181
11892.0	0.0181
11893.0	0.0181
11894.0	0.018
11895.0	0.018
11896.0	0.018
11897.0	0.018
11898.0	0.018
11899.0	0.018
11900.0	0.0179
11901.0	0.0179
11902.0	0.0179
11903.0	0.0179
11904.0	0.0179
11905.0	0.0179
11906.0	0.0178
11907.0	0.0178
11908.0	0.0178
11909.0	0.0178
11910.0	0.0178
11911.0	0.0178
11912.0	0.0177
11913.0	0.0177
11914.0	0.0177
11915.0	0.0177
11916.0	0.0177
11917.0	0.0176
11918.0	0.0176
11919.0	0.0176
11920.0	0.0176
11921.0	0.0176
11922.0	0.0176
11923.0	0.0175
11924.0	0.0175
11925.0	0.0175
11926.0	0.0175
11927.0	0.0175
11928.0	0.0175
11929.0	0.0174
11930.0	0.0174
11931.0	0.0174
11932.0	0.0174
11933.0	0.0174
11934.0	0.0174
11935.0	0.0173
11936.0	0.0173
11937.0	0.0173
11938.0	0.0173
11939.0	0.0173
11940.0	0.0173
11941.0	0.0172
11942.0	0.0172
11943.0	0.0172
